,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,income
4728,22,64292,13,0,0,43,<=50K
4729,69,628797,10,0,0,20,<=50K
4730,55,219775,9,0,0,38,<=50K
4731,43,212894,9,0,0,40,<=50K
4732,23,260019,4,0,0,36,<=50K
4733,29,228075,9,0,0,35,<=50K
4734,22,239806,11,0,0,40,<=50K
4735,22,324637,10,0,0,42,<=50K
4736,25,163620,9,7298,0,84,>50K
4737,29,194200,10,0,0,45,<=50K
4738,25,129200,10,0,0,40,<=50K
4739,33,207172,9,0,0,40,<=50K
4740,33,135312,13,0,0,40,>50K
4741,31,100734,16,0,0,28,<=50K
4742,30,226443,14,0,1887,45,>50K
4743,55,110871,13,0,0,40,<=50K
4744,36,192704,8,4650,0,50,<=50K
4745,47,224108,9,0,0,40,<=50K
4746,28,78870,13,8614,0,40,>50K
4747,42,107762,14,0,0,40,>50K
4748,51,183611,12,0,0,55,<=50K
4749,62,249078,13,0,0,40,<=50K
4750,65,208452,10,0,0,35,>50K
4751,23,302195,13,0,0,40,<=50K
4752,60,199947,9,0,0,32,<=50K
4753,47,379118,4,0,0,60,>50K
4754,50,174855,9,0,0,40,<=50K
4755,70,173736,13,0,0,6,<=50K
4756,32,39369,13,0,0,40,<=50K
4757,37,196348,10,0,0,40,<=50K
4758,31,340917,9,14344,0,40,>50K
4759,76,97077,6,0,0,12,<=50K
4760,54,200098,13,0,0,60,<=50K
4761,32,127651,13,0,0,40,>50K
4762,31,315128,10,0,0,52,<=50K
4763,31,206823,13,0,0,50,>50K
4764,65,316093,15,0,1668,40,<=50K
4765,30,112115,9,0,0,60,>50K
4766,63,203821,9,0,0,40,<=50K
4767,21,250051,10,0,0,10,<=50K
4768,40,298635,14,0,1902,40,>50K
4769,26,109193,10,0,0,40,<=50K
4770,18,130849,7,0,0,8,<=50K
4771,34,43959,9,0,0,50,<=50K
4772,66,222810,10,7896,0,40,>50K
4773,44,27242,10,0,0,60,<=50K
4774,30,53158,12,0,0,40,<=50K
4775,36,206520,13,0,0,40,<=50K
4776,31,164190,10,0,0,50,>50K
4777,22,287988,10,0,0,20,<=50K
4778,28,200819,4,0,0,84,<=50K
4779,23,83891,9,0,0,40,<=50K
4780,49,65087,14,15024,0,50,>50K
4781,39,363418,13,0,0,35,<=50K
4782,67,182378,13,9386,0,60,>50K
4783,19,278870,10,0,0,16,<=50K
4784,30,174789,12,0,1848,50,>50K
4785,25,228608,10,0,0,40,<=50K
4786,24,184400,9,0,0,30,<=50K
4787,46,263568,9,0,0,40,<=50K
4788,37,117381,14,0,0,45,<=50K
4789,41,83411,9,0,0,40,<=50K
4790,40,49156,10,0,0,20,<=50K
4791,44,421449,9,0,0,40,<=50K
4792,32,238944,9,0,0,40,<=50K
4793,58,188982,9,0,0,20,>50K
4794,48,175925,9,0,0,48,<=50K
4795,34,164190,13,0,0,40,<=50K
4796,29,232914,11,0,0,40,<=50K
4797,46,120121,13,0,0,50,>50K
4798,36,180805,9,0,0,40,<=50K
4799,59,161944,13,0,0,38,<=50K
4800,29,319149,8,0,0,40,<=50K
4801,50,22428,14,0,0,40,<=50K
4802,25,290528,9,0,0,40,<=50K
4803,27,123984,12,0,0,35,<=50K
4804,48,34186,9,0,0,70,<=50K
4805,51,282680,16,0,1564,70,>50K
4806,36,183892,9,8614,0,45,>50K
4807,42,195124,7,7430,0,50,>50K
4808,49,55938,13,0,0,40,>50K
4809,33,209900,10,0,0,20,<=50K
4810,40,179717,13,0,1564,60,>50K
4811,26,150361,13,0,0,40,<=50K
4812,69,164102,9,0,0,40,>50K
4813,59,252714,9,0,0,30,<=50K
4814,30,205204,9,0,0,40,<=50K
4815,31,168906,12,0,0,35,<=50K
4816,30,112115,13,0,0,50,>50K
4817,27,116531,13,0,0,40,<=50K
4818,20,202994,10,0,0,16,<=50K
4819,56,191917,12,4101,0,40,<=50K
4820,24,341294,9,0,0,40,<=50K
4821,47,216734,13,0,0,50,<=50K
4822,51,182187,13,0,0,35,<=50K
4823,34,424988,9,0,0,45,<=50K
4824,47,379118,9,0,0,9,<=50K
4825,47,168232,10,0,0,44,>50K
4826,20,147171,10,0,0,40,<=50K
4827,34,207668,9,0,0,54,>50K
4828,31,193650,7,0,0,40,<=50K
4829,42,200187,11,0,0,32,<=50K
4830,52,188644,3,0,0,40,<=50K
4831,56,398067,9,0,0,40,<=50K
4832,53,29658,9,0,0,40,>50K
4833,26,154966,10,0,0,50,>50K
4834,81,364099,10,0,0,20,<=50K
4835,28,291374,6,0,0,40,<=50K
4836,57,97837,10,0,0,48,>50K
4837,34,117983,9,0,0,40,<=50K
4838,31,345497,6,0,0,40,<=50K
4839,24,64167,11,0,0,40,<=50K
4840,20,315877,9,0,2001,40,<=50K
4841,68,232151,10,2346,0,40,<=50K
4842,60,225526,9,0,0,32,<=50K
4843,37,289653,10,0,0,40,<=50K
4844,25,179462,4,0,0,40,<=50K
4845,36,67317,9,0,0,40,<=50K
4846,45,77764,12,0,0,40,<=50K
4847,34,253438,10,0,0,60,>50K
4848,31,150309,13,0,0,70,<=50K
4849,47,83064,13,0,0,60,<=50K
4850,60,376973,9,0,0,42,>50K
4851,75,311184,13,0,0,24,<=50K
4852,43,159449,10,0,0,40,<=50K
4853,18,168288,9,0,0,40,<=50K
4854,25,74883,13,0,1092,40,<=50K
4855,20,275190,9,0,0,40,<=50K
4856,32,189838,9,0,0,50,<=50K
4857,57,101338,13,0,0,20,<=50K
4858,43,331894,10,0,0,60,>50K
4859,18,40293,9,0,0,40,<=50K
4860,41,88904,13,0,0,40,<=50K
4861,48,145041,9,0,0,40,<=50K
4862,35,46385,9,5178,0,90,>50K
4863,41,363591,11,0,0,40,<=50K
4864,23,183327,9,0,1594,20,<=50K
4865,32,182556,13,0,1887,45,>50K
4866,33,267859,9,0,0,40,<=50K
4867,58,190747,9,0,0,40,<=50K
4868,22,162869,10,0,0,65,<=50K
4869,33,141229,10,0,0,50,<=50K
4870,42,174216,15,0,0,38,>50K
4871,25,366416,9,0,0,40,<=50K
4872,39,172538,9,0,0,50,>50K
4873,35,193026,13,0,0,45,>50K
4874,50,184424,10,0,1902,38,>50K
4875,49,337768,14,0,0,50,>50K
4876,25,179059,13,0,0,40,<=50K
4877,47,99549,10,0,0,40,<=50K
4878,46,72619,10,0,0,40,>50K
4879,42,55764,12,0,0,40,<=50K
4880,37,30267,7,0,0,60,>50K
4881,25,308144,13,0,0,40,<=50K
4882,29,206351,6,5013,0,40,<=50K
4883,26,282304,10,0,0,45,<=50K
4884,26,176077,10,0,0,40,<=50K
4885,45,142719,13,0,0,40,>50K
4886,34,114973,9,0,0,30,<=50K
4887,33,159548,12,0,0,40,<=50K
4888,43,91209,13,0,0,40,>50K
4889,28,196564,9,0,0,45,<=50K
4890,51,149220,10,0,0,75,<=50K
4891,21,169699,10,0,0,35,<=50K
4892,23,218215,12,0,0,35,<=50K
4893,30,156718,9,0,0,40,<=50K
4894,46,55720,14,0,0,45,>50K
4895,38,257250,9,0,0,50,<=50K
4896,20,194630,9,0,0,40,<=50K
4897,36,398931,13,0,1485,50,>50K
4898,37,362062,15,99999,0,50,>50K
4899,44,101593,14,0,1876,42,<=50K
4900,33,196266,9,0,0,40,>50K
4901,45,197332,13,0,0,40,<=50K
4902,47,97842,10,0,0,40,<=50K
4903,54,86837,9,0,1902,40,>50K
4904,17,57324,6,0,0,30,<=50K
4905,43,116852,9,0,0,36,>50K
4906,45,154430,13,10520,0,50,>50K
4907,37,38468,10,0,0,40,<=50K
4908,44,188808,11,0,0,40,>50K
4909,55,177163,14,914,0,50,<=50K
4910,41,187322,9,0,0,48,<=50K
4911,23,107578,13,2174,0,40,<=50K
4912,38,168680,10,0,0,40,<=50K
4913,23,256755,13,0,0,40,<=50K
4914,35,360799,9,7298,0,40,>50K
4915,18,188476,7,0,0,20,<=50K
4916,47,30457,11,0,0,40,<=50K
4917,25,252752,10,0,0,8,<=50K
4918,41,443508,9,0,0,50,<=50K
4919,23,244408,10,0,0,24,<=50K
4920,41,178983,9,0,0,40,<=50K
4921,26,143068,10,2407,0,50,<=50K
4922,30,247328,10,0,0,40,<=50K
4923,42,201732,10,0,0,40,>50K
4924,35,246829,9,0,0,40,<=50K
4925,28,290267,13,0,0,18,<=50K
4926,29,119170,10,0,0,40,<=50K
4927,21,207923,10,0,0,15,<=50K
4928,48,170142,14,0,0,40,>50K
4929,44,187164,9,0,0,60,<=50K
4930,34,303867,5,0,0,40,<=50K
4931,19,291429,9,0,0,25,<=50K
4932,32,213179,10,0,0,40,>50K
4933,31,111843,12,0,0,40,<=50K
4934,25,297154,9,2407,0,40,<=50K
4935,47,68493,9,0,0,40,>50K
4936,46,340718,7,0,0,40,<=50K
4937,18,194059,8,0,0,40,<=50K
4938,31,47296,10,0,1740,20,<=50K
4939,28,286310,9,0,0,40,<=50K
4940,38,207202,9,0,0,48,>50K
4941,33,132601,9,0,0,40,>50K
4942,17,139183,6,0,0,15,<=50K
4943,41,160785,11,0,0,40,>50K
4944,46,117849,10,15024,0,40,>50K
4945,38,225605,10,0,0,44,<=50K
4946,24,190290,13,0,0,60,<=50K
4947,49,164799,9,0,0,40,>50K
4948,60,21876,10,0,0,40,<=50K
4949,44,160785,13,0,0,60,>50K
4950,63,272425,11,0,0,40,>50K
4951,40,168538,9,0,0,60,>50K
4952,45,204205,10,0,0,50,>50K
4953,49,142287,10,0,1902,50,>50K
4954,36,169926,9,0,0,40,<=50K
4955,65,205024,9,0,0,8,<=50K
4956,41,374764,13,0,0,20,<=50K
4957,25,108779,14,0,0,40,<=50K
4958,20,293136,10,0,0,35,<=50K
4959,60,227332,11,0,0,40,<=50K
4960,17,246308,7,0,0,20,<=50K
4961,28,51331,12,0,0,16,>50K
4962,31,153078,12,0,0,50,<=50K
4963,47,169180,14,0,0,35,<=50K
4964,45,193451,10,0,0,45,<=50K
4965,51,305147,13,0,0,40,<=50K
4966,23,138892,9,0,0,40,<=50K
4967,44,402397,14,0,1902,60,>50K
4968,34,223267,9,0,0,50,<=50K
4969,19,29250,10,0,0,10,<=50K
4970,51,203953,9,0,0,40,>50K
4971,46,29696,9,0,0,40,<=50K
4972,30,315640,16,0,1977,40,>50K
4973,37,632613,6,0,0,35,<=50K
4974,56,282023,15,0,0,45,>50K
4975,29,77760,9,0,0,45,<=50K
4976,46,148599,14,0,0,50,>50K
4977,55,414994,9,0,0,40,<=50K
4978,45,339863,13,8614,0,48,>50K
4979,34,499249,9,0,0,40,<=50K
4980,45,144354,5,0,0,40,<=50K
4981,41,252058,13,0,0,40,<=50K
4982,22,99543,10,0,0,20,<=50K
4983,34,117963,15,0,0,50,>50K
4984,27,194652,9,0,0,40,<=50K
4985,29,299705,10,0,0,37,<=50K
4986,19,27433,8,0,0,30,<=50K
4987,47,39986,13,0,0,40,<=50K
4988,43,135342,10,0,0,50,>50K
4989,52,270142,11,0,0,60,<=50K
4990,33,118267,12,0,0,60,<=50K
4991,29,266043,5,0,0,40,<=50K
4992,23,35633,9,0,0,40,<=50K
4993,23,74568,10,0,0,40,<=50K
4994,39,214816,13,0,0,60,<=50K
4995,43,222971,3,0,0,40,<=50K
4996,31,259425,9,0,0,40,>50K
4997,47,212120,9,0,0,40,>50K
4998,26,245880,9,0,0,60,<=50K
4999,58,54947,10,0,0,55,<=50K
5000,47,79627,15,27828,0,50,>50K
5001,55,151474,13,0,1590,38,<=50K
5002,26,132661,9,5013,0,40,<=50K
5003,28,161674,9,0,0,40,<=50K
5004,36,62346,9,0,0,40,<=50K
5005,40,227236,9,0,0,50,<=50K
5006,19,283033,7,0,0,40,<=50K
5007,63,298249,13,10605,0,40,>50K
5008,42,251229,13,0,0,40,<=50K
5009,76,199949,5,0,0,13,<=50K
5010,23,305498,11,0,0,40,<=50K
5011,38,203836,3,0,0,40,<=50K
5012,33,79440,14,0,0,30,<=50K
5013,48,142719,14,0,0,40,>50K
5014,56,119859,10,0,0,40,>50K
5015,32,141410,9,0,0,40,<=50K
5016,44,202872,10,0,0,25,<=50K
5017,27,198813,9,0,0,40,<=50K
5018,33,129707,10,0,0,50,<=50K
5019,22,445758,3,0,0,40,<=50K
5020,18,30246,10,0,0,20,<=50K
5021,44,173981,9,0,0,40,<=50K
5022,42,108506,9,0,0,60,<=50K
5023,34,134886,10,0,0,40,<=50K
5024,45,181970,9,0,1672,40,<=50K
5025,57,282913,9,0,0,40,<=50K
5026,59,196013,13,0,0,40,>50K
5027,33,348491,10,0,0,40,>50K
5028,52,416164,9,0,0,49,<=50K
5029,17,121037,8,0,0,15,<=50K
5030,29,103111,9,0,0,30,<=50K
5031,63,147589,13,0,0,30,>50K
5032,20,24008,10,0,0,24,<=50K
5033,42,123838,15,0,1977,50,>50K
5034,50,175456,9,0,0,50,<=50K
5035,55,84774,9,0,0,30,<=50K
5036,27,194590,12,0,0,25,<=50K
5037,28,134566,13,0,0,45,<=50K
5038,55,211678,11,0,0,45,<=50K
5039,44,44822,10,0,0,40,<=50K
5040,53,144586,10,0,0,40,<=50K
5041,23,119156,9,0,0,40,<=50K
5042,25,371987,9,0,0,40,<=50K
5043,44,144125,13,0,0,40,<=50K
5044,55,31905,14,0,1977,40,>50K
5045,48,121124,10,0,0,35,>50K
5046,46,58126,9,0,0,40,<=50K
5047,26,318518,10,0,0,40,<=50K
5048,30,296509,4,0,0,45,<=50K
5049,32,473133,14,0,0,40,>50K
5050,52,155434,9,0,0,48,<=50K
5051,52,99185,9,7298,0,50,>50K
5052,39,56648,9,0,0,47,<=50K
5053,57,118481,13,0,1902,40,>50K
5054,21,321666,9,594,0,40,<=50K
5055,22,119838,10,0,0,10,<=50K
5056,26,330695,10,0,0,40,<=50K
5057,26,58039,10,0,0,40,<=50K
5058,44,313022,11,0,0,40,>50K
5059,42,178134,10,0,0,30,<=50K
5060,40,165309,10,0,0,43,<=50K
5061,22,216181,7,0,0,45,<=50K
5062,62,178745,9,0,0,45,>50K
5063,44,111067,10,0,0,40,<=50K
5064,18,163788,10,0,0,40,<=50K
5065,33,295591,2,0,0,40,<=50K
5066,45,123075,9,0,0,50,<=50K
5067,18,78045,7,0,0,40,<=50K
5068,32,255004,10,0,0,40,<=50K
5069,33,254221,16,0,0,60,>50K
5070,20,174714,10,0,0,15,<=50K
5071,68,450580,9,0,0,20,<=50K
5072,61,128230,4,0,0,50,>50K
5073,48,192894,16,0,0,40,>50K
5074,45,325390,9,0,0,40,<=50K
5075,36,20333,9,7688,0,40,>50K
5076,32,128714,9,0,0,32,<=50K
5077,35,170797,13,0,0,40,<=50K
5078,39,269186,9,0,0,40,<=50K
5079,53,127671,4,0,0,40,<=50K
5080,30,211840,10,0,0,16,<=50K
5081,37,163392,9,0,0,40,<=50K
5082,40,201495,13,0,0,45,<=50K
5083,25,251854,10,0,0,40,<=50K
5084,41,279297,9,0,0,60,<=50K
5085,52,195462,9,0,0,98,>50K
5086,33,170769,9,0,0,40,<=50K
5087,28,142443,9,0,0,40,<=50K
5088,25,182809,9,7298,0,40,>50K
5089,53,121441,10,0,0,55,<=50K
5090,44,275094,2,0,0,10,<=50K
5091,35,170263,9,0,0,40,<=50K
5092,38,172571,10,0,0,58,<=50K
5093,34,178615,9,0,0,40,<=50K
5094,33,279524,9,0,0,40,<=50K
5095,24,165201,10,0,0,45,<=50K
5096,65,323006,9,0,0,25,<=50K
5097,29,235168,12,0,0,60,<=50K
5098,39,114844,15,99999,0,65,>50K
5099,46,216414,10,0,0,40,>50K
5100,37,34378,4,2580,0,60,<=50K
5101,47,80914,14,0,0,47,>50K
5102,62,73292,10,0,0,40,<=50K
5103,54,212165,9,0,0,60,<=50K
5104,90,52386,10,0,0,35,<=50K
5105,33,205649,12,0,0,20,<=50K
5106,57,109638,10,0,1672,45,<=50K
5107,25,200408,12,0,0,40,<=50K
5108,44,187720,10,0,0,50,>50K
5109,52,236180,13,0,0,50,<=50K
5110,21,118693,10,0,0,40,<=50K
5111,31,363130,9,0,0,18,<=50K
5112,39,225544,14,0,0,40,<=50K
5113,59,243612,9,0,0,40,<=50K
5114,29,160786,9,0,0,55,<=50K
5115,49,234320,4,0,0,45,<=50K
5116,34,314646,5,0,0,40,<=50K
5117,22,124971,13,0,0,40,<=50K
5118,32,209184,13,0,0,40,<=50K
5119,39,121838,9,0,0,40,<=50K
5120,46,265275,14,0,0,60,<=50K
5121,50,71417,9,3103,0,40,>50K
5122,34,45522,9,0,0,40,<=50K
5123,28,250135,14,0,1902,55,<=50K
5124,18,120283,8,0,0,24,<=50K
5125,20,216972,9,0,0,30,<=50K
5126,20,116791,9,0,0,40,<=50K
5127,55,26290,11,0,0,38,<=50K
5128,22,216134,10,0,0,40,<=50K
5129,60,143932,14,0,0,40,<=50K
5130,40,217120,6,0,0,50,<=50K
5131,47,223944,10,0,0,30,<=50K
5132,23,185452,13,0,0,35,<=50K
5133,57,44273,9,0,0,40,<=50K
5134,52,178983,7,0,0,40,<=50K
5135,42,219288,4,0,0,40,<=50K
5136,25,349190,12,0,0,20,<=50K
5137,49,158685,9,0,2377,40,>50K
5138,41,57924,10,0,0,40,<=50K
5139,40,270324,11,0,0,30,<=50K
5140,38,33001,13,0,0,55,>50K
5141,58,204021,9,0,0,40,<=50K
5142,26,192506,13,0,0,35,<=50K
5143,57,372967,6,0,0,70,<=50K
5144,28,273929,9,0,1628,60,<=50K
5145,42,195821,9,0,0,40,<=50K
5146,28,56179,10,2174,0,55,<=50K
5147,17,127003,5,0,0,40,<=50K
5148,39,124090,5,0,0,40,<=50K
5149,28,199600,9,0,0,40,<=50K
5150,42,255847,9,4386,0,48,>50K
5151,51,218311,10,0,0,50,<=50K
5152,27,167336,10,0,0,39,<=50K
5153,41,59938,9,0,0,43,<=50K
5154,28,263728,13,0,0,40,<=50K
5155,54,278230,10,10520,0,30,>50K
5156,73,180603,9,0,0,8,<=50K
5157,49,43910,9,0,0,30,<=50K
5158,47,190139,14,0,0,40,>50K
5159,27,109001,10,0,0,49,<=50K
5160,42,159931,13,0,0,45,>50K
5161,32,194987,9,0,0,40,<=50K
5162,32,87310,9,0,0,41,<=50K
5163,27,133937,14,0,0,40,<=50K
5164,29,207064,9,0,0,40,>50K
5165,22,36011,11,0,0,30,<=50K
5166,41,168294,9,5178,0,40,>50K
5167,49,194895,10,7298,0,40,>50K
5168,58,49884,9,0,0,50,<=50K
5169,41,27305,9,7688,0,40,>50K
5170,26,229977,5,0,0,35,<=50K
5171,21,64520,9,0,0,55,<=50K
5172,32,134886,9,0,0,2,>50K
5173,37,305379,13,0,0,50,>50K
5174,23,202284,13,0,0,20,<=50K
5175,42,99185,10,0,0,40,>50K
5176,25,159662,9,0,0,26,>50K
5177,67,197865,10,0,0,40,<=50K
5178,41,175149,9,0,0,38,<=50K
5179,49,349633,14,0,0,50,>50K
5180,36,135293,13,1506,0,45,<=50K
5181,18,242893,7,0,0,35,<=50K
5182,25,218667,3,0,0,40,<=50K
5183,43,144811,15,0,0,50,<=50K
5184,38,146091,16,99999,0,36,>50K
5185,21,206861,10,0,0,20,<=50K
5186,65,226215,13,0,0,15,<=50K
5187,66,114447,11,0,0,35,<=50K
5188,33,124187,7,0,0,60,<=50K
5189,51,147954,9,3411,0,38,<=50K
5190,27,64379,9,0,1740,40,<=50K
5191,17,156501,8,0,0,16,<=50K
5192,32,207668,13,15024,0,45,>50K
5193,61,161279,9,0,0,36,<=50K
5194,38,225707,9,0,0,40,>50K
5195,43,115603,10,0,0,40,<=50K
5196,40,506329,16,0,0,40,>50K
5197,63,275034,13,0,1740,35,<=50K
5198,76,172637,10,0,0,20,>50K
5199,42,56483,12,0,0,40,<=50K
5200,43,144778,13,0,0,40,>50K
5201,76,33213,14,0,0,30,>50K
5202,41,297248,15,0,2415,45,>50K
5203,17,137042,6,0,0,20,<=50K
5204,30,33308,9,0,0,40,<=50K
5205,30,158420,13,0,0,50,<=50K
5206,22,41763,10,0,0,25,<=50K
5207,53,220640,13,0,0,20,<=50K
5208,28,149734,9,0,0,52,<=50K
5209,25,262245,11,3418,0,40,<=50K
5210,24,349691,10,0,0,40,<=50K
5211,47,185385,6,0,0,40,>50K
5212,34,174463,11,0,0,50,<=50K
5213,26,236068,10,0,0,20,<=50K
5214,63,445168,13,0,0,56,<=50K
5215,25,91334,11,0,0,75,<=50K
5216,28,33895,13,0,0,45,<=50K
5217,36,214816,9,0,0,40,<=50K
5218,24,229773,13,0,0,40,<=50K
5219,51,166386,13,0,0,35,<=50K
5220,44,266135,13,0,0,50,>50K
5221,18,300379,8,0,0,12,<=50K
5222,54,392502,10,0,0,40,>50K
5223,61,73809,10,0,0,40,<=50K
5224,51,193720,13,0,0,45,>50K
5225,43,316183,4,0,0,40,<=50K
5226,51,162944,9,0,0,40,<=50K
5227,50,186888,9,0,0,40,>50K
5228,27,330132,9,0,0,25,<=50K
5229,24,192017,10,0,0,30,<=50K
5230,20,161978,10,0,0,20,<=50K
5231,52,202930,13,0,0,40,>50K
5232,57,323309,4,0,0,40,<=50K
5233,49,197332,10,0,0,60,<=50K
5234,42,204033,13,0,0,35,<=50K
5235,22,271274,7,0,0,40,<=50K
5236,38,174242,10,0,0,40,>50K
5237,21,209483,10,0,0,20,<=50K
5238,39,99146,13,0,1887,60,>50K
5239,52,102346,10,0,0,35,<=50K
5240,25,181666,12,0,0,40,<=50K
5241,50,207367,10,0,0,40,<=50K
5242,35,82622,10,0,0,80,<=50K
5243,50,202296,11,0,0,40,<=50K
5244,58,142182,9,0,0,25,<=50K
5245,48,94342,13,0,0,45,<=50K
5246,30,41493,10,0,0,35,<=50K
5247,18,181712,7,0,0,12,<=50K
5248,29,164607,9,0,0,40,<=50K
5249,52,41496,10,0,0,45,<=50K
5250,63,143098,9,4064,0,40,<=50K
5251,36,196529,14,0,0,40,>50K
5252,24,157332,10,0,0,42,<=50K
5253,30,154935,12,0,0,40,<=50K
5254,23,223231,9,0,0,40,<=50K
5255,35,253860,9,0,0,20,<=50K
5256,21,362589,13,0,0,20,<=50K
5257,28,94880,10,0,0,43,<=50K
5258,20,309580,9,0,0,40,<=50K
5259,18,130389,7,0,0,20,<=50K
5260,21,349365,10,0,0,15,<=50K
5261,27,376936,9,0,0,40,<=50K
5262,42,179557,10,0,0,40,<=50K
5263,21,105577,10,0,0,30,<=50K
5264,51,224207,10,0,0,40,>50K
5265,27,47907,13,0,0,40,<=50K
5266,23,191283,9,0,0,40,<=50K
5267,57,20953,10,0,1902,40,>50K
5268,22,186569,13,0,0,12,<=50K
5269,59,43221,5,0,0,60,>50K
5270,38,161141,9,0,0,40,<=50K
5271,20,203003,9,0,0,40,<=50K
5272,90,141758,5,0,0,40,<=50K
5273,35,113322,11,0,0,40,<=50K
5274,50,343847,9,0,0,38,>50K
5275,45,214068,16,0,0,50,>50K
5276,44,116632,14,0,0,50,>50K
5277,23,240160,12,0,0,40,<=50K
5278,34,516337,7,0,0,40,<=50K
5279,23,284651,13,0,0,43,<=50K
5280,39,141420,10,0,0,40,<=50K
5281,19,42750,10,0,0,55,<=50K
5282,54,165278,10,0,0,40,>50K
5283,40,167265,14,0,0,43,<=50K
5284,44,139907,10,0,0,50,<=50K
5285,31,236415,10,0,0,20,>50K
5286,25,312966,5,0,0,40,<=50K
5287,33,118941,13,0,0,32,>50K
5288,32,198068,9,0,0,60,<=50K
5289,36,373952,6,0,0,40,<=50K
5290,47,236111,10,0,0,55,>50K
5291,80,157778,14,0,0,10,<=50K
5292,21,143604,10,0,0,8,<=50K
5293,35,319831,10,0,0,60,<=50K
5294,77,132728,14,0,0,45,<=50K
5295,30,137606,9,5013,0,40,<=50K
5296,35,61343,9,0,0,40,<=50K
5297,49,268234,4,0,0,40,<=50K
5298,33,100135,9,0,1740,25,<=50K
5299,53,34973,10,0,0,45,<=50K
5300,41,323790,9,0,0,55,<=50K
5301,57,319733,13,0,0,40,>50K
5302,21,180339,10,0,0,25,<=50K
5303,19,125591,10,0,0,40,<=50K
5304,28,60772,13,0,0,45,<=50K
5305,42,74680,14,0,2001,60,<=50K
5306,29,141185,10,0,0,55,<=50K
5307,38,204668,11,0,0,25,<=50K
5308,26,273792,10,0,0,20,<=50K
5309,41,70037,10,0,3004,60,>50K
5310,40,343068,10,0,0,40,<=50K
5311,36,177907,16,0,0,40,>50K
5312,28,144063,9,0,0,40,<=50K
5313,25,257574,13,0,0,20,<=50K
5314,42,67065,9,0,0,60,<=50K
5315,32,183356,9,0,0,40,<=50K
5316,32,152940,12,0,0,30,<=50K
5317,37,227128,3,0,0,40,<=50K
5318,39,45607,9,0,0,56,<=50K
5319,49,155489,13,0,0,40,<=50K
5320,28,230704,9,0,0,40,<=50K
5321,24,267955,5,0,0,20,<=50K
5322,19,165115,9,0,0,40,<=50K
5323,31,49923,9,0,0,40,<=50K
5324,40,272240,9,0,0,40,<=50K
5325,29,255476,4,0,0,30,<=50K
5326,59,194290,9,0,0,48,<=50K
5327,52,145548,12,0,0,40,>50K
5328,27,175262,13,0,0,40,<=50K
5329,45,37306,13,0,0,45,>50K
5330,58,137547,13,0,0,40,<=50K
5331,53,276515,13,0,0,40,<=50K
5332,23,174626,9,0,0,25,<=50K
5333,35,215310,7,0,0,40,<=50K
5334,49,332355,9,0,0,40,<=50K
5335,49,204057,12,0,0,40,<=50K
5336,25,391591,8,0,0,40,<=50K
5337,47,169092,14,0,0,50,>50K
5338,28,230743,12,0,0,40,<=50K
5339,20,190963,10,0,0,30,<=50K
5340,74,204840,3,0,0,56,<=50K
5341,19,169853,9,0,0,24,<=50K
5342,28,212091,9,2580,0,40,<=50K
5343,31,202822,10,0,0,40,<=50K
5344,61,226989,10,0,0,40,<=50K
5345,30,140011,11,0,0,53,<=50K
5346,20,432376,10,0,0,40,<=50K
5347,35,90273,4,0,0,40,>50K
5348,23,224424,13,0,0,40,<=50K
5349,25,168943,13,0,0,30,>50K
5350,19,571853,9,0,0,30,<=50K
5351,30,156464,14,0,0,45,>50K
5352,26,108542,9,0,0,35,<=50K
5353,34,194325,9,0,0,45,<=50K
5354,49,114797,13,0,0,40,<=50K
5355,35,40135,10,0,2042,40,<=50K
5356,38,204756,9,0,0,40,<=50K
5357,36,228190,9,0,0,20,<=50K
5358,33,163392,9,0,0,48,>50K
5359,54,138845,10,0,0,40,<=50K
5360,19,169853,9,0,0,40,<=50K
5361,18,206359,6,0,0,40,<=50K
5362,60,224097,9,0,0,40,<=50K
5363,28,160786,9,0,0,40,<=50K
5364,43,190044,9,0,0,40,<=50K
5365,49,145290,3,0,0,40,<=50K
5366,25,120268,13,0,0,70,<=50K
5367,17,327434,6,0,0,20,<=50K
5368,41,218302,13,0,0,60,>50K
5369,30,1184622,10,0,0,35,<=50K
5370,90,227796,14,20051,0,60,>50K
5371,25,206343,9,0,0,40,<=50K
5372,27,36851,11,0,0,35,<=50K
5373,29,148550,9,0,0,40,<=50K
5374,55,157079,10,0,0,40,>50K
5375,31,142470,13,0,0,40,<=50K
5376,43,86750,11,0,0,99,<=50K
5377,63,361631,14,0,0,40,>50K
5378,46,163229,4,0,0,40,<=50K
5379,59,179594,9,0,0,40,<=50K
5380,42,254773,13,0,0,50,>50K
5381,26,58065,13,0,0,20,<=50K
5382,26,205428,10,0,0,45,<=50K
5383,20,41183,10,0,0,30,<=50K
5384,19,308064,9,0,0,40,<=50K
5385,61,173924,5,0,0,40,>50K
5386,23,142547,9,0,0,40,<=50K
5387,24,119704,9,0,0,40,<=50K
5388,35,275364,13,7430,0,40,>50K
5389,42,207392,9,0,0,12,<=50K
5390,31,147215,8,0,0,21,<=50K
5391,31,101562,9,0,0,55,<=50K
5392,63,216413,13,0,0,25,<=50K
5393,29,188986,11,0,1590,64,<=50K
5394,43,52849,13,0,0,40,<=50K
5395,22,304710,13,0,0,10,<=50K
